frame,player_1_x,player_1_y,player_2_x,player_2_y,far_player_x,far_player_y,ball_x,ball_y,player_3_x,player_3_y
260,586.2728,957.7355,1009.9773559570312,547.376953125,1009.525390625,543.5643310546875,656.112548828125,299.36993408203125,,
261,588.92615,956.02515,1009.2984008789062,547.1964111328125,1008.5374755859375,543.1983032226562,656.0535888671875,299.46087646484375,,
262,589.09125,954.18335,1008.8955688476562,547.3687133789062,1007.6029052734375,542.8265380859375,656.0529174804688,299.4144287109375,,
263,586.827,953.29626,1006.9403076171875,545.951171875,1007.184814453125,543.5056762695312,656.034423828125,299.5753479003906,,
264,585.2439,956.66394,1005.4428100585938,546.4942626953125,1006.2056884765625,543.26123046875,656.111328125,299.570068359375,,
265,584.96204,955.0921,1004.5167846679688,546.7371826171875,1005.134033203125,543.1842041015625,656.1475830078125,299.50732421875,,
266,583.9818,954.5048,1004.2904663085938,547.109130859375,1004.1751708984375,543.1823120117188,656.1585693359375,299.4754943847656,,
267,580.92395,955.3126,1004.4124145507812,547.4169921875,1004.618896484375,543.2514038085938,656.0364990234375,299.761474609375,,
268,581.2934,960.0663,1003.7369384765625,548.364990234375,1003.6214599609375,543.201416015625,656.07568359375,299.8843994140625,,
269,579.3833,960.0006,1002.4740600585938,548.9732666015625,1003.3526611328125,543.304443359375,655.9794311523438,299.84246826171875,,
270,578.9436,968.0285,1000.966796875,549.4447021484375,1002.3568115234375,543.3485107421875,656.0203857421875,299.66937255859375,,
271,574.5953,978.62244,999.369873046875,549.6945190429688,1001.994140625,543.3549194335938,655.9880981445312,299.6031494140625,,
272,571.4262,985.5383,998.7564697265625,548.4727783203125,1001.6875,543.2732543945312,656.0247802734375,299.55999755859375,,
273,566.0448,991.26105,998.0841064453125,547.7540283203125,1001.73046875,543.4127807617188,656.0208129882812,299.56781005859375,,
274,557.86334,993.71594,998.5614624023438,547.8199462890625,1001.0235595703125,543.3157958984375,656.1279907226562,299.5609436035156,,
275,548.92145,993.3749,996.1719360351562,547.52978515625,1000.1495361328125,543.92724609375,656.0678100585938,299.5461120605469,,
276,543.83734,992.16626,995.5968627929688,547.5343017578125,998.9544677734375,544.2315063476562,,,,
277,540.2715,993.374,995.9459838867188,548.1604614257812,997.8250732421875,543.4779663085938,,,,
278,536.6012,1001.54944,995.8555297851562,548.8558959960938,997.6103515625,543.933349609375,,,,
279,532.1199,1002.4125,990.17919921875,548.9569091796875,996.71484375,543.5440673828125,,,,
280,528.2329,1004.8336,989.5684204101562,549.3446044921875,997.0389404296875,544.2857055664062,,,,
281,526.3678,1006.655,983.23876953125,547.6683349609375,996.3546142578125,543.9194946289062,,,,
282,524.2616,1007.75476,981.3065185546875,547.286865234375,,,656.1953125,299.4584655761719,,
283,524.44244,1008.31116,980.8851928710938,549.1976318359375,994.65478515625,543.9984741210938,656.21337890625,299.51885986328125,,
284,524.23376,1009.9131,978.8391723632812,550.0721435546875,980.3131103515625,543.9421997070312,656.2728271484375,299.51055908203125,,
285,524.1731,1010.6052,975.9752197265625,550.43798828125,978.19482421875,544.1714477539062,,,634.4218139648438,597.7689208984375
286,522.2853,1010.5318,974.07763671875,548.702880859375,975.5020751953125,544.7802124023438,,,637.1253662109375,608.861572265625
287,522.2781,1010.65704,972.1261596679688,549.4268798828125,972.6201171875,545.4559326171875,,,640.9131469726562,606.6943359375
288,524.1792,1010.7545,968.81640625,548.5662231445312,969.7677001953125,544.972412109375,,,642.360595703125,605.0460205078125
289,524.51764,1010.4567,965.348876953125,549.895263671875,968.0201416015625,544.5557861328125,,,644.4281005859375,621.4681396484375
290,524.1836,1010.4392,962.3441162109375,548.8372802734375,968.39013671875,544.7310791015625,,,,
291,524.59766,1010.2846,961.5910034179688,548.10107421875,964.8802490234375,544.3182983398438,,,,
292,524.68054,1010.2564,960.5106811523438,547.2160034179688,963.895751953125,543.5571899414062,,,,
293,524.666,1010.1114,959.399169921875,549.654296875,962.5443115234375,543.9989013671875,,,,
294,524.4645,1010.2397,959.3607788085938,549.931640625,961.6104736328125,546.8930053710938,,,,
295,525.3436,1010.47577,959.0364990234375,550.49951171875,958.8590087890625,544.4540405273438,,,,
296,526.81903,1010.0683,957.3782958984375,548.4541625976562,957.3970947265625,543.852294921875,,,,
297,529.49854,1009.83875,956.6077880859375,548.6207275390625,955.568603515625,544.5917358398438,,,,
298,533.8508,1009.3176,951.2861938476562,549.036865234375,953.83544921875,544.657958984375,,,,
299,537.57874,1008.43585,949.9092407226562,548.9739990234375,950.0224609375,544.6399536132812,,,,
300,542.4342,1006.32367,946.1343383789062,548.9439697265625,946.38427734375,543.7514038085938,,,,
301,546.7549,1005.6391,943.8389282226562,549.370849609375,943.5675048828125,543.5759887695312,,,,
302,549.43604,1005.8463,943.7452392578125,547.714111328125,940.3602294921875,543.5474853515625,,,,
303,554.5386,1004.70215,939.5657958984375,545.9703369140625,936.466552734375,543.9759521484375,,,,
304,557.2644,1007.7938,935.59912109375,543.9913330078125,932.928955078125,544.570068359375,,,,
305,562.0211,1009.8815,933.10107421875,543.481689453125,929.527099609375,543.2918701171875,,,,
306,565.35846,1015.4793,,,926.4132080078125,544.3109741210938,,,,
307,573.7008,1017.05695,,,925.269287109375,545.965087890625,,,,
308,579.289,1015.1164,,,922.938232421875,544.1209716796875,,,,
309,590.6731,1015.27264,,,922.1265869140625,544.5106201171875,,,,
310,602.5523,1017.9221,919.1356201171875,545.518798828125,920.7978515625,544.8031005859375,,,,
311,612.9005,1018.7004,918.3746337890625,544.3511352539062,933.41748046875,540.83740234375,,,,
312,630.307,1015.0549,917.3131103515625,547.31494140625,917.1072998046875,543.805419921875,,,,
313,642.3482,1014.19226,917.336181640625,547.9017333984375,931.13916015625,540.7506713867188,,,,
314,660.2529,1014.3682,916.8453369140625,548.3204345703125,931.40185546875,540.7022094726562,,,,
315,668.86163,1010.37616,,,928.3873291015625,541.4577026367188,,,,
316,679.1479,996.2979,,,909.5318603515625,542.866943359375,,,,
317,684.88574,993.995,906.0703125,543.8209228515625,906.30126953125,542.3641967773438,,,,
318,691.74084,995.3606,,,905.2232666015625,542.8314208984375,,,,
319,694.3108,993.944,897.5914306640625,540.6871337890625,903.307373046875,542.8148193359375,,,,
320,700.5402,992.8938,897.7398071289062,542.4600830078125,901.6036376953125,542.5095825195312,656.2618408203125,300.1522521972656,,
321,704.0856,991.0448,897.5712890625,543.623779296875,898.4595947265625,542.2755737304688,,,,
322,708.8417,999.0469,895.8260498046875,545.2603759765625,895.97607421875,542.5361328125,,,,
323,711.74976,995.8141,894.1025390625,543.6624755859375,894.7183837890625,542.7235717773438,,,,
324,716.1599,998.2843,891.9585571289062,544.6092529296875,893.0220947265625,543.3451538085938,,,,
325,720.97546,1002.86096,890.4051513671875,547.05029296875,890.873779296875,542.863525390625,,,,
326,726.9754,1009.5226,889.75341796875,550.6397705078125,887.82177734375,542.9508056640625,,,,
327,735.66797,1014.84686,885.465087890625,547.355712890625,887.6082763671875,543.3709716796875,,,,
328,740.6332,1020.4783,883.815673828125,544.7135009765625,886.0933837890625,543.2322387695312,,,,
329,748.3353,1020.8479,881.705322265625,545.8291625976562,884.30859375,542.9954833984375,,,,
330,754.4441,1021.5354,882.25146484375,548.0564575195312,882.1431884765625,543.0367431640625,,,,
331,761.5796,1024.3201,878.0130615234375,548.813232421875,879.1475830078125,542.9977416992188,,,,
332,766.20386,1023.93274,876.060302734375,549.69970703125,876.1986083984375,542.9942626953125,,,,
333,771.9636,1023.5398,873.5502319335938,549.7725219726562,873.3443603515625,542.9737548828125,,,,
334,778.3429,1022.6664,871.989990234375,551.4361572265625,867.5601806640625,543.3967895507812,,,,
335,785.25085,1021.8337,869.0249633789062,544.4683837890625,867.1802978515625,542.8737182617188,,,,
336,788.6269,1019.51715,865.7904052734375,539.19580078125,863.605224609375,542.5745239257812,,,,
337,791.7931,1021.8281,857.7119140625,535.3450927734375,859.041748046875,542.2254638671875,,,,
338,797.14844,1020.48615,856.0992431640625,537.025390625,859.4267578125,541.4905395507812,,,,
339,803.563,1011.1637,854.13525390625,537.6566162109375,858.06103515625,541.3482666015625,,,,
340,814.52106,1003.2116,848.9562377929688,539.9852294921875,854.7210693359375,541.275634765625,,,,
341,821.2882,996.9171,,,851.126220703125,540.991943359375,,,,
342,831.5668,993.4473,,,848.817626953125,540.04150390625,656.2103271484375,299.97344970703125,,
343,843.88995,992.72437,,,,,,,,
344,852.41565,996.46655,,,,,,,,
345,859.4962,995.57654,,,,,,,,
346,864.5212,1000.1083,,,,,,,,
347,875.1852,1006.26355,,,,,,,,
348,876.8755,1009.23486,,,,,,,,
349,886.36694,1010.82916,,,837.2239990234375,526.2723999023438,,,,
350,888.0166,1013.1726,,,832.5523681640625,539.7642822265625,,,,
351,897.1553,1015.0679,831.27392578125,542.9879760742188,831.11669921875,544.4983520507812,,,,
352,899.9426,1015.518,832.16015625,540.3936767578125,831.912109375,544.46630859375,,,,
353,902.92084,1015.98016,831.1558227539062,537.6953735351562,828.3292236328125,543.9367065429688,,,,
354,904.80066,1015.9792,826.4068603515625,538.1349487304688,826.2530517578125,542.9536743164062,,,,
355,907.45776,1014.9327,823.9691162109375,538.903564453125,823.4237060546875,542.491455078125,,,,
356,910.85504,1014.4494,823.1790771484375,539.7177734375,821.2841796875,543.7545776367188,,,,
357,910.4434,1012.99255,821.9597778320312,539.25439453125,820.619384765625,545.0714721679688,,,,
358,909.6317,1012.00665,819.6470947265625,539.958984375,819.3222045898438,545.16357421875,,,,
359,910.95764,1009.21735,818.6044921875,540.6939697265625,818.306884765625,545.5420532226562,,,,
360,910.6466,995.9726,818.562744140625,539.313232421875,817.060546875,546.191650390625,,,,
361,911.764,989.8916,815.3802490234375,539.8524169921875,815.767822265625,543.608642578125,,,,
362,910.39667,990.86664,813.7095336914062,537.35888671875,814.6129150390625,545.65576171875,,,,
363,912.9656,984.0718,811.8583374023438,536.161376953125,813.4268798828125,544.955322265625,,,,
364,920.9699,985.3676,811.6316528320312,535.2049560546875,812.522705078125,544.3365478515625,,,,
365,932.6811,981.1599,809.6778564453125,536.2034912109375,811.3433837890625,544.184326171875,,,,
366,949.38245,978.7348,808.83837890625,534.197021484375,811.2764892578125,544.3389282226562,,,,
367,969.6973,973.29297,806.651611328125,535.108642578125,810.427978515625,544.8419189453125,,,,
368,987.0564,972.4572,805.0418701171875,534.47509765625,809.6842651367188,543.07080078125,,,,
369,1006.9796,967.58185,805.1028442382812,535.7408447265625,808.593994140625,541.4412841796875,,,,
370,1017.2557,968.9478,803.864501953125,534.4144287109375,807.5233154296875,541.4564208984375,,,,
371,1033.9756,966.44934,803.4380493164062,534.441162109375,805.995361328125,542.981201171875,,,,
372,1054.1449,967.7685,802.1508178710938,535.0452880859375,803.1044921875,544.2403564453125,,,,
373,1068.4027,969.18317,801.0751953125,535.4520263671875,802.4173583984375,542.6486206054688,,,,
374,1084.417,968.0892,,,801.575927734375,542.90869140625,,,,
375,1092.5852,965.5866,,,801.1148681640625,540.5880126953125,656.2078857421875,300.4814758300781,,
376,1098.1207,966.21423,,,800.1656494140625,540.3160400390625,1165.9990234375,691.8059692382812,,
377,1105.0098,965.80994,1413.59619140625,592.3925170898438,799.4527587890625,540.3240356445312,,,,
378,1110.2598,964.6147,1413.2906494140625,592.4093627929688,798.7783203125,540.1866455078125,,,,
379,1122.4819,954.1696,797.9560546875,538.3992919921875,797.1912841796875,540.1621704101562,,,1413.168701171875,592.4337768554688
380,1133.0042,946.8442,,,796.9417724609375,540.207763671875,,,,
381,1146.1486,943.5493,796.279052734375,538.7697143554688,796.1680908203125,540.1551513671875,,,,
382,1159.6095,918.8379,797.4437255859375,543.0391845703125,795.9576416015625,540.1593627929688,,,,
383,1177.8635,916.24567,797.0816650390625,542.3729248046875,796.0960083007812,540.2877197265625,,,,
384,1194.6077,912.4913,796.8578491210938,542.5802001953125,795.7099609375,540.3302612304688,,,,
385,1212.967,903.53076,796.4503784179688,542.7490234375,795.796142578125,540.4422607421875,,,,
386,1225.6593,910.2485,,,795.9932861328125,540.3695068359375,,,,
387,1236.8694,903.6843,,,796.2108154296875,540.1639404296875,,,,
388,1241.333,903.38055,,,796.4266357421875,540.5001220703125,,,,
389,1256.0286,906.8403,,,796.9219970703125,540.85498046875,,,,
390,1263.2168,906.223,,,797.7149658203125,540.4096069335938,,,,
391,1283.1077,904.8186,,,798.2739868164062,540.6481323242188,,,,
392,1286.1588,904.51984,,,798.569091796875,540.449462890625,,,,
393,1298.673,902.34375,1337.9708251953125,569.96142578125,798.7786865234375,541.0255126953125,,,,
394,1309.0686,905.81287,1347.7392578125,562.274169921875,799.228271484375,541.3486938476562,,,1347.0147705078125,543.6271362304688
395,1316.8555,904.03827,,,799.8563232421875,541.097412109375,,,,
396,1324.8684,903.11847,1365.02978515625,532.6852416992188,800.42724609375,541.529296875,,,,
397,1329.2517,901.1194,,,801.3902587890625,541.9226684570312,,,,
398,1336.5768,897.97815,1381.1844482421875,533.8346557617188,802.049560546875,541.969970703125,,,,
399,1340.3549,902.4386,,,802.24365234375,542.3784790039062,,,,
400,1349.7524,893.0055,,,803.5875244140625,542.5069580078125,,,,
401,1353.4421,889.12085,,,804.73681640625,541.9933471679688,,,,
402,1359.1873,869.338,,,805.17041015625,540.966796875,,,,
403,1363.1492,866.1356,810.9834594726562,536.028564453125,806.1019287109375,541.7030639648438,,,,
404,1362.5021,864.40247,810.8362426757812,537.1527099609375,807.6727294921875,543.0342407226562,,,,
405,1385.5823,867.69165,813.3755493164062,537.15966796875,809.6608276367188,542.5634765625,,,,
406,1389.6343,868.5432,814.5076904296875,537.4080200195312,811.7218017578125,542.4100341796875,1748.152587890625,328.93426513671875,,
407,1392.9907,868.49994,,,813.8385009765625,541.53076171875,1748.1727294921875,328.9342041015625,,
408,1399.2672,872.8927,,,817.2899169921875,541.5555419921875,,,,
409,1405.177,873.24634,,,818.0298461914062,541.6332397460938,,,,
410,1414.616,872.99634,,,817.9808349609375,542.2105712890625,,,,
411,1403.5061,872.1488,820.76708984375,536.4154052734375,818.7015380859375,543.419189453125,,,,
412,1406.4409,869.7972,820.96435546875,536.8641357421875,819.02734375,544.715087890625,,,,
413,1410.927,869.4136,821.719970703125,538.401123046875,819.6484375,544.11962890625,,,,
414,1412.7605,868.6254,822.9803466796875,538.0638427734375,820.5435180664062,543.66162109375,,,,
415,1413.0754,868.69794,823.837646484375,539.95166015625,821.1337890625,543.64892578125,,,,
416,1424.4817,867.6874,823.7281494140625,540.888427734375,822.006591796875,543.71728515625,,,,
417,1432.5487,866.6106,824.811279296875,546.73193359375,823.6871337890625,544.4070434570312,,,,
418,1437.831,866.77185,826.2507934570312,543.2788696289062,824.2506103515625,544.0960083007812,,,,
419,1450.1123,866.1859,827.2824096679688,545.8447265625,826.8328857421875,544.6621704101562,,,,
420,1453.6401,867.2846,829.8308715820312,541.9783935546875,828.9815673828125,545.3062133789062,,,,
421,1455.8624,866.92224,831.295166015625,541.9982299804688,831.3760986328125,545.3366088867188,,,,
422,1461.839,867.189,832.3958129882812,542.41357421875,833.4013061523438,543.8712768554688,,,,
423,1469.5247,867.06555,835.1647338867188,542.28955078125,834.926513671875,543.1456298828125,,,,
424,1475.0728,865.44714,837.7901000976562,546.7813720703125,836.09521484375,542.987548828125,,,,
425,1485.3146,865.8174,838.7763061523438,545.2509765625,837.489013671875,542.0930786132812,,,,
426,1489.867,863.3165,840.8209228515625,543.7487182617188,838.1171875,542.5979614257812,,,,
427,1486.603,861.5436,840.822509765625,544.215087890625,840.1648559570312,542.5294799804688,,,,
428,1491.397,860.5941,842.3025512695312,543.0836181640625,841.53759765625,542.648193359375,,,,
429,1484.3433,861.6228,843.4066772460938,545.8723754882812,843.1943359375,543.998291015625,,,,
430,1480.0547,860.43933,844.490478515625,547.456787109375,843.8909912109375,543.5984497070312,,,,
431,1455.341,858.9801,845.7645263671875,539.791748046875,845.957275390625,543.3861083984375,,,,
432,1464.2996,858.3523,847.8784790039062,540.784423828125,847.23828125,543.7439575195312,,,,
433,1450.4907,856.3039,848.9150390625,539.8295288085938,848.6334228515625,543.1245727539062,,,,
434,1445.5001,851.4999,849.9379272460938,545.2738037109375,850.8953857421875,542.9948120117188,,,,
435,1446.7708,842.4276,852.28564453125,546.690673828125,853.0946044921875,543.102783203125,,,,
436,1450.1044,842.33484,853.544677734375,544.95263671875,855.4805908203125,544.1734008789062,,,,
437,1453.1809,840.6714,855.7192993164062,544.311279296875,857.2615966796875,543.646728515625,,,,
438,1453.0146,838.1981,858.4241333007812,542.0202026367188,858.5633544921875,543.3014526367188,,,,
439,1454.0999,837.5172,859.9476318359375,544.3819580078125,859.7479248046875,542.5805053710938,,,1411.056884765625,587.2185668945312
440,1455.5493,835.9354,861.7901611328125,544.5023193359375,861.7435302734375,542.8294677734375,,,1405.4835205078125,591.3577270507812
441,1455.9104,835.0521,862.0567626953125,544.3951416015625,863.0431518554688,543.0264892578125,,,1406.5068359375,593.1289672851562
442,1457.2937,834.156,862.9493408203125,543.801025390625,864.0433349609375,542.761474609375,,,,
443,1461.0715,830.1681,863.0443115234375,543.5020751953125,865.3145751953125,542.6146240234375,,,,
444,1461.2611,833.66956,863.6270141601562,543.3858642578125,866.4098510742188,542.8372802734375,,,,
445,1462.6118,832.27344,865.3493041992188,544.7313232421875,867.1959838867188,542.8909301757812,,,,
446,1464.1533,838.07855,866.3500366210938,543.2625732421875,867.393798828125,542.7977294921875,,,1465.0517578125,603.0164794921875
447,1463.4897,834.3436,867.2109375,543.1856689453125,868.425048828125,542.732421875,,,,
448,1465.5282,833.34436,868.3635864257812,542.423095703125,869.3153076171875,542.5642700195312,,,,
449,1472.5382,834.9291,868.658447265625,541.4315185546875,870.2464599609375,542.6355590820312,,,,
450,1472.1562,836.34607,869.0890502929688,542.91064453125,870.87890625,542.8265380859375,,,,
451,1475.1145,835.849,869.5391235351562,544.1416015625,871.1234130859375,542.9187622070312,1747.75927734375,328.90118408203125,,
452,1483.1393,835.67114,869.6998901367188,544.0518188476562,871.0479736328125,543.1384887695312,,,,
453,1486.1582,834.96094,869.5152587890625,543.2498168945312,871.1117553710938,543.1979370117188,1747.808837890625,328.8963623046875,,
454,1488.5298,838.6397,869.6044921875,543.7957763671875,871.32958984375,543.0634155273438,,,,
455,1494.0403,840.138,869.748046875,545.73828125,871.46533203125,543.13671875,,,,
456,1496.8242,842.7153,869.8657836914062,545.788330078125,871.6331787109375,543.2401123046875,,,,
457,1499.1995,844.33746,869.8994750976562,545.9407958984375,871.64794921875,543.2855834960938,,,,
458,1498.6085,845.8224,870.6864624023438,549.16259765625,871.7677001953125,543.4452514648438,,,,
459,1498.7302,845.5262,870.6394653320312,550.6629638671875,871.5843505859375,543.5620727539062,,,,
460,1498.0789,844.4382,870.5172729492188,550.0692138671875,871.4461669921875,543.6292724609375,,,,
461,1498.1575,843.9661,870.0482177734375,550.5328369140625,871.982666015625,543.70361328125,1747.7901611328125,328.95770263671875,,
462,1497.9681,842.945,869.7412109375,551.23193359375,871.4705810546875,543.7056884765625,1747.72412109375,329.089111328125,,
463,1497.2345,841.7095,869.10595703125,551.132568359375,870.795654296875,543.6033935546875,1747.5472412109375,329.01483154296875,,
464,1494.9167,841.2951,867.7153930664062,549.7122802734375,869.9447021484375,543.4425659179688,1747.5194091796875,329.1107177734375,1411.500244140625,593.1105346679688
465,1495.1528,842.0406,867.2199096679688,548.8111572265625,868.6175537109375,543.2571411132812,1747.45458984375,328.9472351074219,1411.458984375,592.9573364257812
466,1495.821,842.6445,866.502197265625,547.1497802734375,867.16455078125,543.632568359375,1747.476318359375,328.6646728515625,1411.77392578125,592.9581909179688
467,1494.8228,843.2113,865.984130859375,543.762451171875,865.7530517578125,542.9625854492188,1747.708740234375,328.5980529785156,1413.111328125,586.3795776367188
468,1496.2075,842.5611,864.3905639648438,542.546875,865.62841796875,543.1304321289062,1747.82861328125,328.6958312988281,1412.58837890625,586.9165649414062
469,1496.968,842.9725,863.7822875976562,543.5142822265625,864.7073974609375,543.200439453125,1747.73583984375,328.836181640625,,
470,1496.1931,842.1154,863.432373046875,546.600341796875,863.3685302734375,543.0847778320312,1747.7900390625,328.70562744140625,,
471,1495.4529,842.52435,863.0272216796875,547.6688232421875,862.549072265625,543.14208984375,1747.9183349609375,328.6686706542969,,
472,1494.581,842.1961,863.022216796875,550.79150390625,861.2869873046875,543.4511108398438,1748.0482177734375,328.78326416015625,,
473,1493.3297,841.9521,861.8427124023438,551.6619873046875,859.669921875,543.2240600585938,1748.119140625,328.78887939453125,,
474,1490.3228,843.18475,861.5262451171875,550.96337890625,860.3104248046875,544.0409545898438,1748.1090087890625,328.742431640625,,
475,1486.0823,844.5284,860.4488525390625,550.997802734375,859.2748413085938,543.2617797851562,1748.2327880859375,328.783935546875,,
476,1483.6409,845.6267,858.51513671875,548.5177001953125,857.988037109375,545.599853515625,,,,
477,1485.9642,843.9551,857.0414428710938,546.3585205078125,856.160888671875,544.1383056640625,,,,
478,1485.074,846.8945,856.0101318359375,546.881591796875,854.891845703125,542.3623657226562,,,1411.817626953125,588.7232666015625
479,1483.2056,847.60516,854.7764282226562,546.0576782226562,854.3641357421875,541.7349243164062,,,1412.51953125,588.5405883789062
480,1483.9646,851.93524,855.4616088867188,546.6439819335938,853.6173095703125,542.1439819335938,,,1412.946044921875,588.5062866210938
481,1480.7236,851.6994,853.8235473632812,543.7335205078125,853.3482055664062,542.3994750976562,,,1413.470703125,588.4113159179688
482,1478.2509,853.2059,854.1925048828125,544.569091796875,852.3707275390625,542.6213989257812,,,1412.31884765625,586.9125366210938
483,1474.7483,853.0844,852.2883911132812,544.7625732421875,851.0565185546875,542.052734375,,,,
484,1471.5654,852.3394,851.7081298828125,545.7913818359375,849.801025390625,542.0114135742188,,,,
485,1469.8402,853.4965,850.1065063476562,546.777099609375,849.0218505859375,541.8790893554688,,,,
486,1465.0903,853.4958,848.46826171875,550.866943359375,848.15576171875,541.7095947265625,,,,
487,1465.8905,853.72125,847.6939086914062,550.9500732421875,846.7230834960938,541.8237915039062,,,,
488,1463.6859,853.8595,847.3624877929688,550.1094360351562,848.9260864257812,550.2059936523438,,,,
489,1462.0784,855.17236,845.95166015625,548.9827880859375,848.1334228515625,556.5389404296875,,,,
490,1459.6814,854.7664,846.263916015625,551.72802734375,843.526123046875,553.1817016601562,,,,
491,1458.9585,857.33905,844.5400390625,550.1624755859375,844.1319580078125,545.7193603515625,,,,
492,1455.1317,863.17554,844.7114868164062,550.2138671875,843.9381103515625,542.5152587890625,,,,
493,1457.7129,864.66534,843.0845947265625,549.475341796875,843.6376953125,545.7454833984375,,,,
494,1451.3907,862.1236,843.362548828125,549.1522216796875,843.5858154296875,551.18701171875,,,,
495,1444.2498,860.1176,843.1301879882812,549.6651611328125,842.8082275390625,544.51416015625,,,,
496,1423.81,859.4559,840.4820556640625,547.533203125,842.126708984375,543.2586669921875,,,,
497,1430.3024,861.9873,841.431396484375,547.472412109375,,,,,,
498,1423.842,866.6075,842.2315063476562,547.5321044921875,,,,,,
499,1412.5537,868.0032,842.1486206054688,549.6637573242188,843.6854248046875,543.7109375,,,,
500,1411.0155,876.0861,842.956298828125,552.1849365234375,841.52197265625,543.826416015625,,,,
501,1411.9637,872.34656,843.3667602539062,553.1099853515625,843.8768310546875,542.74560546875,,,,
502,1415.8428,887.36316,843.0318603515625,551.0848388671875,843.1461181640625,542.6034545898438,,,1392.0791015625,890.1107177734375
503,1415.154,897.3457,842.3043212890625,548.4459228515625,838.8939208984375,542.809326171875,,,,
504,1410.959,897.6708,841.7801513671875,549.9752197265625,837.4461669921875,542.9067993164062,,,,
505,1412.1436,898.2849,841.144287109375,549.828369140625,837.34765625,542.7066650390625,,,,
506,1402.7616,898.41016,839.6558837890625,547.7401733398438,836.2052001953125,543.67138671875,,,,
507,1391.4292,898.10504,839.0835571289062,546.53759765625,833.23974609375,544.7614135742188,,,,
508,1395.1655,897.1183,838.1390991210938,549.4161987304688,832.626708984375,544.3595581054688,,,,
509,1394.2327,898.60645,837.443115234375,547.3798828125,831.2791748046875,545.4230346679688,,,,
510,1391.6759,900.3833,837.6399536132812,546.702392578125,826.115234375,546.1415405273438,,,,
511,1389.1697,901.3987,836.7601318359375,547.250732421875,825.8824462890625,545.1802368164062,,,,
512,1386.0708,901.1992,836.9529418945312,545.8460693359375,831.9227294921875,545.3251953125,,,,
513,1382.9517,899.87256,836.3538208007812,543.556640625,835.5567626953125,544.0101318359375,,,,
514,1380.0288,899.07104,836.997802734375,542.9888305664062,836.98828125,543.616943359375,,,,
515,1374.865,898.9591,836.6158447265625,542.80615234375,837.87255859375,542.7323608398438,,,,
516,1369.0398,901.1301,834.9574584960938,540.6981811523438,837.3209228515625,541.80029296875,,,,
517,1362.2402,903.4175,834.08935546875,541.9252319335938,836.6705322265625,541.7498168945312,,,,
518,1357.8538,908.9911,833.4163818359375,539.81982421875,835.888916015625,541.8010864257812,,,,
519,1353.6957,907.16785,832.8245849609375,538.4965209960938,835.513916015625,541.2678833007812,,,,
520,1352.2415,905.2649,830.8311767578125,542.1696166992188,834.96484375,541.252197265625,,,,
521,1343.1481,912.71686,831.70458984375,544.991455078125,833.81201171875,541.509521484375,,,1404.408203125,584.8882446289062
522,1340.3898,916.98706,831.876708984375,546.6202392578125,833.2843017578125,542.7344360351562,,,1404.3427734375,587.8300170898438
523,1338.0142,926.13324,830.3052978515625,543.746337890625,832.8370361328125,542.9713134765625,,,1404.20458984375,589.6043090820312
524,1337.9414,930.35504,828.890625,543.0838623046875,831.15087890625,542.7515869140625,,,,
525,1340.0764,938.2724,827.9718627929688,542.9266357421875,829.142822265625,543.1468505859375,,,,
526,1341.5444,941.9409,827.35986328125,542.021728515625,827.1567993164062,542.1573486328125,,,,
527,1341.3555,942.14886,826.0784912109375,544.92822265625,824.94287109375,548.0148315429688,,,,
528,1338.9818,940.6831,825.6683349609375,546.8568115234375,824.9288330078125,550.8676147460938,,,,
529,1338.9624,940.24457,826.0464477539062,545.8665771484375,825.55859375,549.9795532226562,,,,
530,1339.6855,939.14264,825.8564453125,541.59765625,824.9515380859375,548.61865234375,,,1408.783935546875,593.0839233398438
531,1338.2125,939.571,825.4063110351562,542.4027099609375,825.346435546875,549.2831420898438,,,,
532,1340.1533,941.8825,824.712646484375,548.834228515625,825.0458984375,553.0497436523438,,,1411.42431640625,592.8477783203125
533,1335.7639,938.84235,826.2026977539062,548.9617919921875,826.0211181640625,552.1080322265625,,,1412.34765625,592.2839965820312
534,1337.2933,940.9379,825.8719482421875,547.0640869140625,825.5618286132812,552.973388671875,,,1412.439453125,591.8362426757812
535,1333.2925,940.2818,827.0736694335938,545.954345703125,825.9483642578125,552.1552734375,,,1412.325927734375,592.0079956054688
536,1331.0773,939.6004,826.9788208007812,545.8096923828125,826.7127685546875,549.7036743164062,,,1412.241943359375,592.0614624023438
537,1329.3423,940.01263,827.3770751953125,547.800537109375,827.2001953125,549.8777465820312,,,1412.235107421875,591.9630126953125
538,1324.7732,941.15497,827.1044921875,551.068359375,827.01513671875,550.59716796875,,,1411.412109375,592.418701171875
539,1320.6891,942.9373,827.6085205078125,550.3389892578125,827.5509033203125,550.7822875976562,,,1411.364013671875,592.9334716796875
540,1317.3672,944.0449,828.5064697265625,551.4022216796875,828.8160400390625,550.9008178710938,,,1411.13427734375,593.0632934570312
541,1309.9495,940.53864,829.1215209960938,554.081298828125,830.364501953125,550.992431640625,,,1409.438720703125,593.2018432617188
542,1306.0115,943.5593,830.1769409179688,554.0946044921875,829.9636840820312,549.6839599609375,,,1408.512451171875,593.308837890625
543,1303.0468,943.3449,830.4036254882812,552.3211669921875,829.2398681640625,548.0247802734375,,,1407.475830078125,593.6797485351562
