frame,player_1_x,player_1_y,player_2_x,player_2_y,player_3_x,player_3_y,far_player_x,far_player_y,player_4_x,player_4_y,ball_x,ball_y,player_5_x,player_5_y
239,542.67523,993.81,971.0458984375,244.04644775390625,,,971.6466,246.57413,,,845.281005859375,281.44830322265625,,
240,545.27783,993.4149,971.7551879882812,243.14952087402344,,,971.9442,245.49844,,,,,,
241,551.2896,993.9462,973.579833984375,245.73825073242188,,,973.34265,246.45181,,,881.503662109375,258.777587890625,,
242,562.5192,994.1326,977.4295043945312,245.7479705810547,,,975.25073,245.71603,,,896.06591796875,251.61473083496094,,
243,570.5912,993.17017,984.6324462890625,244.48118591308594,,,976.1266,246.35449,,,908.762451171875,245.18899536132812,,
244,590.5322,994.4229,988.1720581054688,242.63465881347656,,,986.12744,244.20078,,,,,,
245,599.7328,983.80066,989.4353637695312,241.53089904785156,,,992.1072,243.21387,,,,,,
246,606.31433,976.0424,991.279052734375,242.0460662841797,,,991.8827,244.66827,,,,,,
247,616.9294,975.07904,995.5008544921875,242.42982482910156,,,993.4885,242.56259,,,,,,
248,634.097,975.3296,996.6779174804688,242.5222930908203,,,996.9481,243.66782,,,,,,
249,636.8019,976.7498,999.75,244.80812072753906,,,998.27014,245.59738,,,,,,
250,644.41394,977.6791,1001.3851318359375,246.87635803222656,,,1001.82043,246.4364,,,,,,
251,652.5471,977.0775,1004.804443359375,247.24195861816406,,,1004.52844,247.07312,,,,,,
252,661.90283,977.2139,1006.56591796875,246.84461975097656,,,1007.58527,247.95535,,,,,,
253,670.3074,972.2778,1012.260498046875,249.38662719726562,,,1010.94305,248.39763,,,,,,
254,677.5322,967.3459,1012.8754272460938,249.93296813964844,,,1012.5086,248.16705,,,,,,
255,690.6157,968.0556,1015.5088500976562,248.23106384277344,,,1015.2103,247.51169,,,,,,
256,703.79974,967.6337,1016.948486328125,249.1852569580078,1807.8524169921875,315.0740661621094,1016.6104,247.7645,,,,,,
257,716.6267,959.60284,1019.0841064453125,249.68678283691406,1807.92333984375,315.302490234375,1017.5983,248.7271,,,,,,
258,736.3077,956.64935,1020.8896484375,249.12644958496094,,,1020.04425,248.20607,,,,,,
259,749.85,954.71954,1021.7127685546875,247.796630859375,,,1021.10077,247.76471,,,,,,
260,765.22754,952.71344,1021.8655395507812,248.51060485839844,1806.734619140625,316.0777282714844,1022.4659,249.05287,,,,,,
261,777.0602,949.842,1022.4902954101562,248.85328674316406,1806.2777099609375,316.7420959472656,1024.7488,248.60565,,,,,,
262,782.3301,948.3199,1023.9215698242188,247.9958038330078,,,1026.5193,248.95337,,,,,,
263,784.2014,950.23615,1025.3638916015625,248.5769805908203,,,1027.282,249.13075,,,,,,
264,786.85345,960.48737,1027.6260986328125,248.7085418701172,,,1028.3296,249.55743,,,,,,
265,790.4749,968.662,1032.2867431640625,246.47671508789062,,,1029.1313,249.09526,,,,,,
266,791.66583,973.1745,1033.200439453125,247.6949005126953,,,1029.2366,247.82565,,,,,,
267,791.8145,972.9699,1033.8828125,248.0990753173828,,,1030.512,250.60997,,,,,,
268,791.63086,971.67725,1033.56103515625,248.36155700683594,,,1030.8201,250.56035,,,,,,
269,791.17114,970.8783,1034.5220947265625,248.58238220214844,,,1031.5327,249.7076,,,,,,
270,790.89905,969.8671,1034.139404296875,248.16091918945312,,,1031.5862,249.51534,,,,,,
271,789.07153,970.41815,1034.29150390625,248.6091766357422,,,1031.9824,249.79955,,,,,,
272,789.19226,971.5539,1034.182861328125,248.4063262939453,,,1035.315,251.31152,,,,,,
273,787.33905,974.0782,1033.933349609375,248.47984313964844,,,1037.6304,250.8393,,,,,,
274,785.47766,978.9009,1033.437255859375,247.46031188964844,,,1032.8215,249.91997,,,,,,
275,785.09784,984.0723,1034.2437744140625,248.26547241210938,1802.5865478515625,317.8012390136719,1033.5642,249.41191,,,,,,
276,785.7556,993.5806,1034.3775634765625,248.93458557128906,1802.5133056640625,318.7135314941406,1037.0354,251.05785,,,,,,
277,782.38245,1000.15485,1035.305419921875,249.2357940673828,1802.370361328125,320.1856384277344,1037.8181,251.07784,,,,,,
278,779.93384,1003.165,1035.205078125,248.44688415527344,1802.59521484375,319.7060241699219,1037.7043,250.41148,,,,,,
279,781.3069,1003.8598,1036.1455078125,249.7863006591797,1802.451904296875,318.1401672363281,1037.4497,250.71846,,,,,,
280,780.03534,1002.73517,1036.965576171875,249.38951110839844,1802.4384765625,318.3070983886719,1038.5004,251.24141,,,,,,
281,776.7794,1003.4097,1038.30615234375,249.7294921875,1802.4451904296875,318.2182922363281,1038.6958,251.99599,,,,,,
282,769.92957,1003.082,1039.8416748046875,249.99591064453125,1802.3785400390625,318.3358459472656,1041.2368,252.79439,,,987.158203125,231.26416015625,,
283,763.40424,1005.82,1040.50048828125,249.8206329345703,1802.0540771484375,318.66015625,1041.805,252.76573,,,979.0902099609375,242.22134399414062,,
284,754.68286,1014.2034,1040.888427734375,249.560302734375,1802.138671875,317.8396301269531,1042.1279,252.75938,,,,,,
285,759.84247,1020.48016,1040.470703125,249.52761840820312,1802.048583984375,318.7747497558594,1042.0859,252.7038,,,964.3897705078125,266.12994384765625,,
286,761.1372,1028.4075,1039.727294921875,249.65171813964844,1802.0625,318.6950988769531,1042.479,251.92688,,,954.0416259765625,280.09454345703125,,
287,758.7372,1033.5232,1038.9949951171875,249.76332092285156,1801.98828125,319.4770202636719,1040.8755,253.29253,,,,,,
288,760.23425,1034.0105,1801.83642578125,321.14227294921875,1038.11669921875,249.2515411376953,1040.1287,251.41197,,,,,,
289,754.28314,1033.6364,1801.46826171875,321.6841735839844,1036.037109375,248.79408264160156,1037.6868,251.62987,,,924.0396728515625,337.7403564453125,,
290,754.95825,1033.0225,1801.3677978515625,322.2664489746094,1033.522216796875,248.9372100830078,1034.3289,250.30736,,,,,,
291,741.0725,1033.291,1801.5494384765625,323.7330627441406,1025.66748046875,249.58804321289062,1030.7632,249.71407,,,,,,
292,752.9909,1033.9219,1801.57177734375,324.02191162109375,1023.8164672851562,249.3086700439453,1027.5248,250.47745,,,887.708984375,418.00286865234375,,
293,748.4791,1036.3625,1021.4445190429688,248.89491271972656,1801.3740234375,324.3297119140625,1022.586,248.63277,,,875.0406494140625,451.24542236328125,,
294,742.3759,1037.3335,1019.0693969726562,248.000244140625,1801.197509765625,323.0086364746094,1020.1636,248.5595,,,859.1115112304688,489.5867004394531,,
295,741.90796,1039.5996,1017.28271484375,249.54547119140625,,,1017.37665,248.10236,,,,,,
296,737.9967,1040.8445,1012.84716796875,248.27947998046875,,,1014.201,248.62038,,,829.6697998046875,578.9442749023438,,
297,737.4141,1040.0748,1013.3302001953125,250.1806640625,,,1010.6342,249.10893,,,814.3406372070312,627.9896240234375,,
298,715.98114,1040.7614,1007.5584716796875,248.0024871826172,1013.761474609375,249.84837341308594,1007.8681,249.70805,,,802.7176513671875,627.62109375,,
299,747.35095,1040.3397,1006.064697265625,247.8793182373047,,,1005.98865,249.5365,,,791.4007568359375,629.4514770507812,,
300,760.82605,1039.864,1002.0897216796875,246.51475524902344,,,1003.54004,248.7545,,,777.6038208007812,630.88623046875,,
301,999.24976,247.12502,756.163818359375,1040.0670166015625,,,1000.4497,248.98218,,,762.0078125,636.0897827148438,,
302,996.6969,247.12862,746.278076171875,1039.880126953125,,,995.8446,249.94046,,,747.8274536132812,643.74609375,,
303,756.31445,1042.6016,993.124267578125,249.0148468017578,,,992.0675,250.44957,,,732.87158203125,652.689453125,,
304,768.7721,1041.0078,990.6953125,249.16758728027344,,,990.9418,249.88135,,,716.013427734375,663.8275146484375,,
305,789.82886,1035.3651,988.7442626953125,248.99754333496094,,,989.5873,250.05042,,,698.648681640625,679.470947265625,,
306,792.22546,1035.1633,985.8094482421875,248.4881134033203,,,985.7018,249.21368,,,680.0416870117188,696.799560546875,,
307,787.8529,1035.5232,984.1924438476562,246.9939422607422,,,985.1992,248.84947,,,660.92578125,717.25390625,,
308,789.00745,1032.0496,981.1968994140625,245.6082000732422,,,983.2477,246.68433,,,640.6963500976562,741.973388671875,,
309,764.7666,1029.2288,979.8074951171875,243.90719604492188,,,980.9867,247.55249,,,619.6985473632812,770.9974975585938,,
310,795.2649,1031.012,977.6234130859375,244.29185485839844,,,979.3207,247.31516,,,610.0657958984375,764.9158325195312,,
311,803.48303,1027.2583,975.8218383789062,243.75901794433594,,,977.4568,244.55978,,,639.459228515625,669.316650390625,,
312,810.944,1028.6678,974.422119140625,244.19155883789062,,,975.7667,244.45056,,,663.5955200195312,592.750732421875,,
313,814.8666,1033.0889,973.3068237304688,244.42127990722656,,,973.167,244.37198,,,683.1134033203125,533.2188720703125,,
314,826.69226,1030.8132,973.0369873046875,243.80406188964844,1797.8807373046875,323.48345947265625,971.51135,243.74814,,,699.8885498046875,486.400390625,,
315,829.6677,1033.8376,970.1297607421875,242.66954040527344,1797.3541259765625,323.4892272949219,969.9054,241.97635,,,713.1724853515625,445.8123779296875,,
316,830.3413,1035.3613,969.1316528320312,243.79917907714844,1796.75927734375,323.9490051269531,968.1626,242.68665,,,724.5380859375,415.0662841796875,,
317,846.2794,1034.5328,967.6336669921875,243.96835327148438,,,966.3994,241.72916,,,732.286376953125,390.21002197265625,,
318,831.07214,1027.1138,964.640625,244.86167907714844,1795.7332763671875,324.56268310546875,964.5502,240.8594,,,739.5888671875,370.30084228515625,,
319,836.74054,1024.992,962.741943359375,247.31597900390625,1795.0045166015625,325.05450439453125,962.46436,242.27722,,,,,,
320,840.9518,1017.611,963.3624267578125,246.8558807373047,1794.053466796875,326.3831481933594,959.9341,244.04938,,,752.8359375,341.359619140625,,
321,847.89453,1015.37604,963.5676879882812,246.83587646484375,1794.134033203125,328.21624755859375,960.38416,243.64081,,,,,,
322,859.6459,1013.5699,962.310302734375,246.7372283935547,1794.145751953125,327.76153564453125,960.0122,244.15198,,,,,,
323,868.48285,1013.99725,961.5120849609375,245.77294921875,1793.9278564453125,327.8313903808594,960.4237,244.84467,,,,,,
324,872.01843,1013.38165,954.2850952148438,243.925048828125,1793.85205078125,325.9707336425781,959.6769,244.31836,,,,,,
325,873.92334,1012.17957,953.0374145507812,242.35765075683594,1793.6243896484375,326.6778564453125,957.0055,243.57236,,,,,,
326,871.329,1013.4494,944.8894653320312,241.77833557128906,1793.2196044921875,326.65423583984375,951.6024,242.23965,,,,,,
327,873.55945,1013.3298,1792.4439697265625,325.9998779296875,941.994140625,241.52774047851562,934.58936,237.91327,,,,,,
328,888.67224,1010.7419,1792.445068359375,326.1114196777344,938.2564086914062,242.3771209716797,936.3214,233.84421,,,,,,
329,874.4164,1005.72455,1792.43310546875,325.98394775390625,,,931.3927,233.3541,,,,,,
330,874.8893,1000.2084,926.2780151367188,240.3464813232422,1791.902099609375,326.8110656738281,926.83923,235.9697,,,970.6129760742188,792.375732421875,,
331,889.256,997.57544,923.953369140625,245.0506134033203,1791.7598876953125,326.4814147949219,929.13367,242.45038,,,,,,
332,883.88544,984.94415,1791.6614990234375,326.74310302734375,922.2449340820312,244.1700439453125,921.13525,243.49341,,,,,,
333,880.0548,978.5014,1790.922607421875,328.8448181152344,915.5623168945312,243.2747039794922,919.026,241.57697,,,,,,
334,882.9091,968.4665,1790.93115234375,328.9296569824219,908.73193359375,244.5721893310547,910.8296,243.7901,,,,,,
335,883.6844,957.24243,1790.806640625,329.6100158691406,903.0203857421875,243.55389404296875,906.2035,245.40848,,,,,,
336,884.64386,942.6462,1790.40185546875,329.7922058105469,896.6734619140625,243.1639862060547,899.8439,245.82947,,,,,,
337,886.9311,932.88324,1790.5484619140625,331.51861572265625,894.3087158203125,241.67518615722656,892.27454,247.16293,,,,,,
338,894.8667,924.8245,891.6884765625,244.9030303955078,1790.6177978515625,329.5779724121094,890.5393,247.40292,,,,,,
339,900.7995,918.42883,887.4490356445312,242.36326599121094,1791.01513671875,329.1418151855469,888.9894,247.1918,,,,,,
340,903.35724,910.4066,885.021728515625,243.93101501464844,1790.9151611328125,329.1437072753906,885.17883,244.71848,,,,,,
341,903.6482,908.33734,881.409423828125,243.95494079589844,1790.995361328125,329.1437072753906,879.00183,246.29251,,,,,,
342,905.65674,907.39404,879.4246215820312,244.81956481933594,1791.048095703125,329.1244812011719,876.36536,245.28894,,,,,,
343,906.11957,905.59296,874.5382080078125,243.98263549804688,1791.11181640625,329.3453674316406,870.3701,246.1301,,,,,,
344,908.90344,906.5466,871.39599609375,245.00177001953125,1790.5675048828125,329.4261779785156,867.56165,245.50626,,,,,,
345,920.37354,911.5693,1790.4404296875,329.1608581542969,869.736328125,244.61412048339844,862.73975,247.05737,,,,,,
346,935.285,918.1796,1790.093994140625,329.2215270996094,865.0396728515625,246.70957946777344,859.6433,246.6973,,,,,,
347,949.0111,917.72485,862.0636596679688,248.3224334716797,1789.896240234375,329.51763916015625,857.66956,247.6005,,,,,,
348,954.20746,922.65497,861.0640869140625,247.69459533691406,1789.69482421875,330.4198303222656,861.45374,249.23468,,,,,,
349,962.7933,923.74725,859.461669921875,249.179443359375,1789.267822265625,330.5790100097656,859.5482,249.792,,,,,,
350,974.00793,929.48785,857.9496459960938,249.28363037109375,1788.38720703125,330.2204284667969,858.17334,249.724,,,,,,
351,983.7704,925.2385,857.783935546875,248.06210327148438,1787.4501953125,332.8156433105469,856.8342,249.99547,,,,,,
352,992.8059,926.5308,856.8059692382812,248.36119079589844,1788.4705810546875,334.3298034667969,856.04175,249.8037,,,,,,
353,1001.8352,928.5075,855.950439453125,248.6295928955078,,,855.4103,249.72495,,,,,,
354,1010.252,929.00775,854.2230834960938,249.53814697265625,1786.6885986328125,333.73919677734375,854.72644,249.7812,,,,,,
355,1017.31616,927.4746,853.878662109375,250.4655303955078,1786.1611328125,330.9647521972656,853.5376,249.16087,,,,,,
356,1023.79156,931.02106,852.31396484375,250.71034240722656,1786.23583984375,332.6317443847656,852.4596,250.4018,,,,,,
357,1032.9142,933.6314,850.7552490234375,250.9691162109375,1786.3956298828125,332.8298034667969,851.29504,249.80864,,,,,,
358,1040.3768,939.47925,849.0341186523438,248.43724060058594,1786.4073486328125,333.3915710449219,849.8224,247.97711,,,,,,
359,1046.5009,944.61584,848.3692016601562,248.4854278564453,1786.4007568359375,333.6017150878906,847.9082,248.53941,,,,,,
360,1055.0266,950.5163,847.04345703125,248.98146057128906,1785.85107421875,333.18365478515625,845.23816,249.37575,,,,,,
361,1058.5916,954.62555,845.3311157226562,248.6536102294922,1785.79345703125,332.5755615234375,844.3259,249.59196,,,,,,
362,1059.275,953.87714,1785.3848876953125,333.56231689453125,842.9544067382812,247.68374633789062,842.88245,251.95772,,,,,,
363,1060.488,950.9297,844.0860595703125,248.3503875732422,1785.5394287109375,334.1700134277344,841.1902,252.12535,,,,,,
364,1062.3744,949.77374,841.6155395507812,247.64630126953125,1785.6368408203125,334.57281494140625,840.53674,252.25987,,,,,,
365,1070.416,950.69745,841.2632446289062,247.7417755126953,1785.604248046875,335.1378479003906,839.69104,252.33974,,,,,,
366,1078.6746,954.42426,841.0508422851562,247.0581817626953,1784.628662109375,335.5187072753906,839.6113,251.6178,,,,,,
367,1088.117,962.8264,840.960205078125,245.60682678222656,1784.16943359375,336.8037414550781,840.4011,250.01358,,,,,,
368,1093.2499,973.5465,840.958740234375,245.75473022460938,,,840.1699,251.70253,,,883.1881103515625,233.78021240234375,,
369,1088.9849,980.7547,841.2786254882812,246.14625549316406,,,840.6378,251.89117,,,891.642333984375,243.1050262451172,,
370,1090.5789,995.6704,841.6719360351562,246.2448272705078,,,841.63464,250.3785,,,899.8311157226562,251.208251953125,,
371,1098.0203,997.4213,844.9881591796875,246.34725952148438,,,842.04407,250.46376,,,908.05859375,261.5467529296875,,
372,1092.6398,998.64496,846.3973388671875,247.01303100585938,,,842.80566,249.86731,,,917.9623413085938,274.6134033203125,,
373,1099.8534,999.9313,847.4791259765625,245.4329071044922,,,843.49,250.39531,,,,,,
374,1107.6617,998.9902,847.9623413085938,245.2980194091797,,,846.1057,250.45003,,,,,,
375,1116.427,999.95404,848.23974609375,245.4821319580078,,,848.0238,250.37599,,,948.142333984375,326.2253112792969,,
376,1122.71,1004.9592,850.449462890625,245.9987335205078,,,851.39856,249.26245,,,1238.11572265625,776.5975341796875,,
377,1132.0093,1016.4979,851.4815673828125,245.47109985351562,1781.7432861328125,340.38922119140625,852.31995,249.2112,,,976.0451049804688,369.096923828125,,
378,1144.7736,1023.8427,854.3470458984375,246.32310485839844,1781.7279052734375,339.7140197753906,853.3834,249.68036,,,988.5786743164062,395.29119873046875,,
379,1152.8688,1027.6917,856.88916015625,246.44549560546875,,,856.3458,247.86642,,,1002.97607421875,425.5933532714844,,
380,1166.1799,1027.8922,859.45947265625,246.64874267578125,,,859.6886,246.83832,,,1019.971435546875,459.7309265136719,,
381,1173.0044,1028.696,862.0347290039062,246.38914489746094,,,862.5615,247.47916,,,1037.866455078125,496.1556701660156,,
382,1163.7279,1027.96,864.3505859375,245.29788208007812,,,864.4011,247.92657,,,1057.278076171875,536.5983276367188,,
383,1168.894,1027.4326,865.7523193359375,247.62448120117188,,,865.5127,247.87775,,,1076.2691650390625,581.5259399414062,,
384,1177.8212,1028.1602,867.728271484375,248.08131408691406,,,867.4115,247.46878,,,1097.9248046875,632.0918579101562,,
385,1192.5835,1030.1636,871.6990356445312,246.68165588378906,,,870.1736,249.50423,,,1118.38525390625,674.1636352539062,,
386,1185.0552,1029.1692,873.0948486328125,247.86703491210938,,,872.678,249.67018,,,1133.92578125,671.958740234375,,
387,1171.9872,1030.5334,875.7892456054688,246.63336181640625,,,875.6726,250.21545,,,1149.8406982421875,671.7730712890625,,
388,1173.4075,1029.7639,878.5338134765625,246.29595947265625,,,876.6112,249.29306,,,1168.488037109375,672.4193725585938,,
389,1177.0095,1029.2706,879.6917724609375,245.2632598876953,,,878.3523,248.88564,,,1185.9373779296875,676.34619140625,,
390,1178.229,1029.8547,881.5650634765625,245.38270568847656,,,879.4144,248.30835,,,1205.962890625,681.24169921875,,
391,1179.2019,1028.9236,883.1995239257812,244.95497131347656,,,881.8229,246.03937,,,1228.4658203125,688.3715209960938,,
392,1180.8389,1028.7803,885.3872680664062,244.38551330566406,,,883.2731,246.40408,,,1249.8333740234375,698.7251586914062,,
393,1190.4686,1028.9318,887.2540893554688,244.66148376464844,1777.6951904296875,344.6853332519531,885.7483,244.78882,,,1273.1873779296875,710.8533325195312,,
394,1204.3536,1029.5166,889.0081787109375,243.91571044921875,,,888.0011,242.55786,,,1296.7509765625,727.1962280273438,,
395,1197.3694,1022.6269,889.8495483398438,244.3857421875,,,889.7123,246.29019,,,1316.073974609375,738.0553588867188,,
396,1217.1084,1011.7614,890.8639526367188,244.2946014404297,,,891.6199,242.06174,,,1254.1236572265625,648.6989135742188,,
397,1187.6774,1005.3362,894.5711059570312,242.51129150390625,,,894.38403,242.77509,,,1202.533447265625,577.8118896484375,,
398,1190.2454,997.42706,896.9931030273438,241.9396514892578,,,895.7495,243.48499,,,,,,
399,1186.427,993.74286,899.685791015625,244.73126220703125,,,898.59753,244.65921,,,1116.99462890625,470.152587890625,,
400,1184.5455,987.94794,900.95263671875,244.5655975341797,,,900.9066,243.8725,,,1085.4530029296875,431.36663818359375,,
401,1183.4833,990.5733,903.9265747070312,244.22833251953125,,,903.34155,244.27762,,,1057.4296875,397.853759765625,,
402,1186.5273,981.82605,903.3427734375,242.11289978027344,,,904.37915,243.90674,,,1034.826416015625,371.4677429199219,,
403,1193.7905,975.7822,903.550048828125,242.03077697753906,,,906.65393,243.09738,,,,,,
404,1200.7456,973.7399,902.70654296875,241.33673095703125,,,907.7156,242.71585,,,994.8546142578125,330.0306396484375,,
405,1198.419,967.0611,901.9802856445312,242.3323974609375,,,907.6217,243.59744,,,,,,
406,1195.2004,960.6112,901.9806518554688,242.60792541503906,,,907.2345,243.43549,,,,,,
407,1192.8286,961.5881,903.0939331054688,242.32420349121094,,,906.2938,242.5481,,,953.955078125,292.5578308105469,,
408,1189.1287,962.8971,900.26220703125,241.9991912841797,,,904.526,242.79724,,,940.25830078125,284.7890319824219,,
409,1185.408,962.61664,897.4956665039062,240.4130859375,,,901.86365,243.95352,,,930.05908203125,278.8061218261719,,
410,1183.4413,962.03796,895.8731689453125,239.97097778320312,,,898.02026,241.01053,,,920.6234130859375,274.00189208984375,,
411,1181.069,961.78784,895.1597900390625,240.4390869140625,,,891.6454,235.8161,,,912.429443359375,269.65704345703125,,
412,1177.1196,961.1639,892.763427734375,242.4191436767578,,,893.62134,241.80215,,,905.7198486328125,267.75128173828125,,
413,1169.2017,962.49756,890.964111328125,243.7471466064453,,,885.8241,240.31741,,,899.6080322265625,266.01348876953125,,
414,1158.0374,967.89996,889.5767822265625,245.82879638671875,1771.477294921875,347.4977722167969,884.29553,242.71988,,,892.1151123046875,265.6510009765625,,
415,1141.7186,967.8692,888.2508544921875,241.2267303466797,1770.2161865234375,346.9541931152344,885.48206,243.20764,,,885.1668701171875,265.19195556640625,,
416,1127.1318,968.7078,887.0445556640625,244.9709014892578,,,882.61316,243.49863,,,,,,
417,1121.9163,972.0542,886.1030883789062,243.8415985107422,1769.648681640625,347.4972229003906,881.2428,243.73166,,,876.3704833984375,266.6183166503906,,
418,1114.6189,974.71356,885.9736328125,243.68148803710938,1768.9852294921875,348.5379943847656,880.35864,244.41281,,,871.7738037109375,267.3443908691406,,
419,1102.4397,983.1827,885.0230712890625,244.01495361328125,1770.3912353515625,348.0877990722656,880.3259,244.16028,,,867.6814575195312,269.73065185546875,,
420,1084.3977,989.80206,884.84033203125,244.54220581054688,1768.90869140625,348.4609069824219,879.82117,243.45584,,,,,,
421,1068.9873,988.62396,1769.98095703125,348.6943054199219,882.2620239257812,246.43299865722656,879.12476,243.56088,,,860.5172729492188,274.17327880859375,,
422,1053.4955,988.1562,881.3310546875,245.89015197753906,1769.70751953125,349.4554443359375,879.0807,242.7807,,,,,,
423,1040.9968,987.7255,880.6265258789062,247.80990600585938,1768.9603271484375,349.1037292480469,877.8119,244.36768,,,,,,
424,1030.6735,986.95294,880.433349609375,247.18414306640625,1768.71533203125,349.95355224609375,879.73425,243.57324,,,,,,
425,1019.01526,988.2686,879.782958984375,245.87318420410156,1768.638671875,350.2518615722656,880.06384,245.07639,,,,,,
426,1012.5564,993.633,878.96923828125,246.05003356933594,1767.2296142578125,351.0083312988281,878.9678,247.19919,,,,,,
427,1003.9974,999.7574,878.6107177734375,245.93861389160156,,,877.21326,247.42819,,,,,,
428,999.1062,1005.71454,877.7649536132812,246.35047912597656,1765.8330078125,350.0918884277344,875.5194,247.06131,,,,,,
429,997.1723,1017.4616,877.1122436523438,247.68333435058594,1765.234130859375,350.8907165527344,874.73083,249.10048,,,,,,
430,997.1139,1025.5928,876.6465454101562,247.76344299316406,1765.08642578125,350.8891296386719,873.2324,249.18791,,,,,,
431,996.2514,1029.9672,876.5689086914062,247.6303253173828,1763.7965087890625,349.8160095214844,876.19604,249.23836,,,,,,
432,995.44336,1029.0544,876.6447143554688,248.07797241210938,1763.7894287109375,350.23553466796875,877.39087,248.93367,,,,,,
433,995.9035,1028.024,877.6473999023438,247.6945037841797,1762.7314453125,350.8690490722656,877.2562,248.82033,,,,,,
434,994.41437,1028.209,878.1282348632812,247.68312072753906,1762.82470703125,350.17047119140625,877.7803,248.07945,,,,,,
435,992.8372,1026.4882,876.4476318359375,247.85494995117188,1762.79736328125,349.8777160644531,876.3552,247.47635,,,,,,
436,991.8358,1024.1042,875.45654296875,248.08364868164062,1762.7076416015625,349.4793395996094,876.5299,247.44968,,,,,,
437,991.47,1025.5522,875.9207153320312,248.42669677734375,1762.4541015625,350.3356018066406,875.089,247.28738,,,,,,
438,991.6597,1028.1313,875.7866821289062,248.8539276123047,1762.36083984375,351.4695739746094,873.9381,248.88148,,,,,,
439,993.35724,1031.3212,874.6787109375,248.8828582763672,1762.671142578125,351.2243957519531,871.73926,245.26639,,,,,,
440,995.7898,1036.8369,874.4476318359375,248.45654296875,1761.3343505859375,350.38507080078125,872.09424,248.33727,,,,,,
441,998.5521,1041.6838,874.223876953125,248.2064666748047,,,871.08484,246.01941,,,,,,
442,998.91437,1045.8325,872.8260498046875,247.64712524414062,1758.7833251953125,354.9303894042969,869.72766,248.09027,,,,,,
443,998.16907,1048.0588,871.8160400390625,246.77622985839844,1758.092529296875,355.6905822753906,868.5261,248.35498,,,,,,
444,869.83813,248.26945,998.3712768554688,1047.13134765625,,,867.02844,249.2619,,,,,,
445,997.3612,1047.8232,868.707275390625,248.99594116210938,,,865.7239,250.07106,,,,,,
446,998.56396,1046.9403,864.9119262695312,251.03636169433594,,,864.7052,250.8741,,,,,,
447,1003.5616,1046.1482,863.2593383789062,250.3424835205078,,,863.2041,249.77382,,,,,,
448,1004.88354,1044.1638,863.5259399414062,250.0806427001953,1755.5302734375,359.1741027832031,862.71375,251.14221,,,917.6986083984375,226.3759307861328,,
449,1005.42816,1042.8043,863.486572265625,250.55726623535156,1755.02294921875,360.13055419921875,862.5443,250.68152,,,,,,
450,1020.48016,1045.7175,863.1575317382812,250.7747039794922,1753.6746826171875,363.87744140625,861.9198,250.02728,,,940.8572998046875,242.8671875,,
451,1040.2322,1045.7231,863.285888671875,250.63087463378906,1753.15625,365.1328430175781,861.62463,250.09845,,,,,,
452,1061.2957,1046.8921,1752.591796875,365.6742858886719,864.4103393554688,250.00218200683594,860.90784,249.66779,,,,,,
453,1090.7777,1048.2173,1752.019775390625,365.0607604980469,865.3167114257812,249.10235595703125,861.55457,249.48909,,,980.552001953125,276.7991943359375,,
454,1118.0398,1047.4998,866.1356201171875,248.81227111816406,1752.0098876953125,364.2913513183594,861.8917,249.88109,,,995.8624267578125,291.1924133300781,,
455,1134.3428,1045.1387,867.09912109375,248.0954132080078,1752.6353759765625,360.9465026855469,862.9636,249.4782,,,,,,
456,1145.6178,1037.616,867.6317138671875,247.3418426513672,1751.1075439453125,364.962646484375,865.02747,250.39366,,,,,,
457,1157.608,1045.1321,1750.960693359375,365.1872863769531,868.1609497070312,247.09185791015625,865.8928,249.4588,,,,,,
458,1173.4579,1042.9814,1750.76806640625,366.2554626464844,871.6080322265625,246.5402069091797,867.3423,248.79576,,,,,,
459,1200.0881,1043.0365,1750.065673828125,366.3435974121094,873.2245483398438,246.05165100097656,869.98474,248.07442,,,1084.5380859375,401.60009765625,,
460,1232.7661,1040.1018,1750.142578125,366.3204040527344,873.9869384765625,246.7418670654297,873.5637,249.45027,,,1105.5728759765625,430.7356262207031,,
461,1229.6116,1042.0696,1750.30517578125,365.6260986328125,875.6392822265625,247.62464904785156,876.08545,249.34027,1270.155029296875,1040.9593505859375,1127.3560791015625,463.828857421875,,
462,1267.7522,1044.7076,1749.3497314453125,366.8567810058594,877.1277465820312,247.50970458984375,877.2936,248.40417,,,,,,
463,1306.7368,1050.1902,1748.9564208984375,366.7350158691406,880.1114501953125,247.84364318847656,879.19336,248.58046,,,,,,
464,1323.532,1055.0288,1748.236083984375,367.9573669433594,881.3779907226562,246.8550567626953,880.37195,248.59349,,,1195.070556640625,564.7891235351562,,
465,1339.1765,1052.6941,1747.52734375,368.0399169921875,883.2437744140625,248.55935668945312,883.78564,247.53708,,,1217.1724853515625,562.1030883789062,,
466,1352.3113,1051.3867,1747.098876953125,367.97088623046875,884.7763671875,247.10874938964844,884.9944,249.09941,,,1239.97265625,561.3045043945312,,
467,1375.6777,1056.4896,1746.4036865234375,367.8835144042969,885.796142578125,245.2942352294922,885.6986,249.58769,,,1261.8414306640625,562.0933837890625,,
468,1397.4426,1054.5542,1745.379638671875,368.94342041015625,888.2865600585938,246.18626403808594,887.12024,249.73477,,,1285.6131591796875,564.2313232421875,,
469,1412.562,1053.256,1745.4215087890625,369.77490234375,888.8763427734375,246.20770263671875,889.1111,249.89917,,,,,,
