frame,player_1_x,player_1_y,player_2_x,player_2_y,player_3_x,player_3_y,player_4_x,player_4_y,ball_x,ball_y,player_5_x,player_5_y
280,1200.9609,973.69543,903.0433959960938,244.08668518066406,,,,,994.1546630859375,331.7210998535156,,
281,1198.404,965.54193,902.09912109375,243.9910125732422,,,,,978.8604736328125,317.14178466796875,,
282,1192.4666,959.4765,901.1852416992188,245.4451446533203,,,,,963.9320068359375,304.1495056152344,,
283,1191.7273,959.89734,901.3663940429688,242.9630126953125,,,,,951.0789794921875,292.5788879394531,,
284,1186.4655,960.4511,899.9549560546875,242.37515258789062,,,,,939.6607666015625,284.82501220703125,,
285,1184.3967,960.44244,894.6829833984375,238.66383361816406,,,,,,,,
286,1182.8336,959.9293,894.09033203125,239.31797790527344,,,,,920.83203125,273.0337219238281,,
287,1179.2285,959.9107,892.817138671875,242.76710510253906,,,,,912.37451171875,269.04693603515625,,
288,1176.0763,958.91766,892.3206787109375,247.45945739746094,,,,,906.336181640625,266.998046875,,
289,1168.6473,961.42334,890.7213134765625,242.45545959472656,,,,,899.1668701171875,265.019287109375,,
290,1157.492,966.0301,888.494384765625,243.73191833496094,,,,,892.7335205078125,264.95550537109375,,
291,1141.8872,968.05475,887.955322265625,244.2490997314453,,,,,886.8595581054688,264.5795593261719,,
292,1127.525,968.7526,886.0728759765625,244.44151306152344,1769.28515625,346.5209655761719,,,882.2075805664062,264.49993896484375,,
293,1121.5283,972.11566,883.3408813476562,243.27293395996094,,,,,876.6173095703125,265.6730651855469,,
294,1113.5032,974.7136,883.5401000976562,242.65480041503906,,,,,872.3768310546875,266.37109375,,
295,1102.2388,976.8431,884.1719970703125,242.10911560058594,1768.198974609375,346.54901123046875,,,868.1690673828125,268.95654296875,,
296,1086.355,987.2372,883.0369262695312,245.1980438232422,,,,,863.81103515625,272.1795654296875,,
297,1071.9998,985.7823,882.489501953125,247.0561981201172,1768.11767578125,346.576904296875,,,860.7740478515625,274.96197509765625,,
298,1054.5212,986.5483,881.7496337890625,246.7357177734375,1767.893310546875,347.1527099609375,,,857.5826416015625,277.39044189453125,,
299,1040.7056,987.4222,881.3001708984375,247.7254180908203,1767.07763671875,347.3469543457031,,,854.0716552734375,282.23382568359375,,
300,1029.8224,987.7432,879.493408203125,247.8820037841797,1766.4541015625,348.3166809082031,,,,,,
301,1019.5572,988.7027,879.6414184570312,248.66876220703125,,,,,849.8283081054688,264.6578674316406,,
302,1012.7135,993.66486,879.3468627929688,246.495849609375,,,,,,,,
303,1003.55493,999.1906,879.05859375,247.62167358398438,1764.60205078125,348.021240234375,1764.07275390625,349.0291442871094,845.5885009765625,249.67025756835938,,
304,998.99896,1003.59045,877.762939453125,246.70156860351562,,,,,843.5988159179688,242.45892333984375,,
305,996.9819,1011.95184,876.9230346679688,248.4044647216797,,,,,842.4474487304688,236.85345458984375,,
306,995.5165,1024.9457,876.6691284179688,248.75930786132812,,,,,840.4223022460938,232.01150512695312,,
307,995.84265,1027.4117,877.229736328125,248.82550048828125,,,,,838.4469604492188,227.76025390625,,
308,995.7623,1026.4021,876.7218017578125,248.96595764160156,,,,,,,,
309,995.2599,1025.4314,878.244140625,249.27978515625,,,,,835.727783203125,220.4862060546875,,
310,994.59924,1025.3456,877.664794921875,249.51077270507812,,,,,903.3323974609375,213.07325744628906,,
311,991.66956,1021.826,876.7454833984375,251.19593811035156,,,,,,,,
312,991.1944,1020.30597,875.820556640625,249.2615203857422,,,,,,,,
313,989.67865,1022.0695,875.4508666992188,249.00975036621094,,,,,,,,
314,990.04175,1023.89575,875.7936401367188,249.91795349121094,,,,,,,,
315,992.8529,1027.8765,874.9478759765625,249.6577606201172,,,,,,,,
316,995.59534,1034.0823,873.8878784179688,248.41452026367188,,,,,,,,
317,997.2228,1039.7114,872.3929443359375,250.3290252685547,,,,,853.4283447265625,209.47763061523438,,
318,998.18726,1044.3508,871.866943359375,248.5487060546875,,,,,,,,
319,998.1536,1047.6599,872.2227783203125,248.33767700195312,,,,,,,,
320,997.7799,1046.2386,869.4662475585938,250.99795532226562,,,,,,,,
321,997.3416,1045.6838,867.4370727539062,251.71307373046875,,,,,,,,
322,998.5392,1045.5334,865.7495727539062,251.5923309326172,,,,,,,,
323,1002.8666,1043.7588,863.1974487304688,251.60728454589844,,,,,,,,
324,1004.2273,1041.8401,863.8280029296875,251.39474487304688,1755.7467041015625,358.3416442871094,,,917.566162109375,226.94287109375,,
325,1003.1279,1043.009,863.2432250976562,251.53111267089844,1753.89404296875,360.1757507324219,,,928.869384765625,234.1337127685547,,
326,1021.0188,1045.2668,862.896240234375,251.46548461914062,,,,,940.4324340820312,242.39724731445312,,
327,1040.5833,1045.9207,862.9952392578125,251.4840087890625,1754.176025390625,360.7292175292969,,,953.605712890625,251.7757568359375,,
328,1062.322,1046.5822,864.112060546875,251.5908966064453,1754.4697265625,355.4162292480469,,,966.722412109375,263.8977966308594,,
329,1090.083,1048.0022,864.457275390625,251.1954803466797,1753.63330078125,364.00177001953125,,,,,,
330,1118.2803,1045.8242,865.1947021484375,251.11212158203125,1751.8861083984375,359.0182800292969,,,995.7999877929688,291.7042236328125,,
331,1134.8445,1044.1946,866.75537109375,250.3995819091797,1752.098876953125,357.6662292480469,,,1011.5819091796875,308.0667724609375,,
332,1146.7719,1034.592,866.49853515625,249.7660675048828,1749.8353271484375,361.88482666015625,1751.811279296875,363.6025085449219,1027.76171875,328.64154052734375,,
333,1161.6665,1035.094,867.2076416015625,248.0155792236328,1749.167724609375,359.2174377441406,,,1045.039794921875,348.65301513671875,,
334,1175.0647,1042.8655,1749.7327880859375,361.7298278808594,871.6549072265625,246.83889770507812,,,1063.8592529296875,375.0870056152344,,
335,1200.7848,1040.7056,1748.761474609375,362.2941589355469,871.0181884765625,248.5074462890625,,,1083.61279296875,400.9551696777344,,
336,1233.4727,1037.9008,873.3167724609375,249.1398162841797,1747.3883056640625,361.123291015625,,,1104.5533447265625,431.65545654296875,,
337,1232.6782,1038.7795,876.6683349609375,246.18919372558594,1746.720458984375,362.5611877441406,,,1126.951904296875,464.7425842285156,,
338,1280.3696,1039.0098,879.1796875,245.55624389648438,1746.71484375,359.8321838378906,,,1149.72509765625,501.16070556640625,,
339,1302.0162,1046.9609,879.2037963867188,251.05812072753906,1747.117431640625,362.1507873535156,,,1174.805908203125,542.267333984375,,
340,1327.8193,1053.5486,881.4842529296875,248.64422607421875,1747.141845703125,361.6521911621094,,,1197.453125,564.1463623046875,,
341,1338.0693,1052.3267,883.0072631835938,247.86767578125,1746.385009765625,361.1260070800781,,,1218.0689697265625,562.4420776367188,,
342,1353.7377,1050.065,884.1707153320312,247.3195037841797,,,,,1239.452880859375,561.275146484375,,
343,1388.0288,1051.1973,886.2786254882812,245.22230529785156,1745.2493896484375,362.2944030761719,,,1262.151611328125,561.9761962890625,,
344,1398.1594,1053.4146,887.8577880859375,245.7820587158203,1746.636474609375,359.36749267578125,,,1285.9412841796875,563.3033447265625,,
345,1412.3257,1053.6321,888.8662719726562,246.1497802734375,1745.482177734375,359.1822204589844,,,1310.75390625,568.6954956054688,,
346,1432.3877,1058.3428,889.40234375,248.04566955566406,1744.855712890625,358.5243835449219,,,,,,
347,1434.095,1056.223,890.447509765625,249.2097625732422,1744.0360107421875,364.9349670410156,,,1364.5911865234375,582.3226318359375,,
348,1438.2393,1054.7642,892.4163818359375,250.64552307128906,1744.216796875,364.6174621582031,1742.0321044921875,368.2471008300781,1393.1572265625,593.0761108398438,,
349,1450.5762,1053.1343,896.362060546875,251.03855895996094,1743.29931640625,365.0715026855469,,,1422.7025146484375,606.2291259765625,,
350,1456.7175,1054.545,896.1019287109375,248.31642150878906,1742.2510986328125,364.5590515136719,1739.25830078125,369.69854736328125,1454.0035400390625,621.3582763671875,,
351,1468.4302,1047.4387,896.8178100585938,247.14686584472656,1739.574462890625,371.40618896484375,,,1486.21728515625,639.3017578125,,
352,1475.5981,1046.5151,896.77978515625,247.415771484375,1739.1153564453125,371.2720031738281,,,1519.3419189453125,660.6000366210938,,
353,1485.6919,1046.711,896.784912109375,247.71063232421875,1741.0386962890625,366.5409851074219,,,1553.6636962890625,684.9054565429688,,
354,1496.8887,1049.425,897.3465576171875,245.8092498779297,1738.320556640625,367.8206481933594,,,1588.832275390625,711.18701171875,,
355,1516.263,1038.5137,898.2255859375,247.0214080810547,1738.095947265625,372.1112365722656,,,1624.520263671875,741.47509765625,,
356,1534.8606,1019.005,1738.37548828125,370.3321838378906,899.0606689453125,246.36837768554688,,,1660.83740234375,774.8731079101562,,
357,1546.455,1009.08234,899.0418090820312,242.8241729736328,1735.8046875,369.65728759765625,,,1663.7269287109375,759.19140625,,
358,1564.8372,1011.9589,898.8619995117188,242.3881072998047,1735.89453125,367.36834716796875,,,1614.702880859375,672.4685668945312,,
359,1572.7131,1010.2962,898.6083984375,243.6442108154297,1735.80908203125,367.8547668457031,,,1567.5662841796875,594.3564453125,,
360,1589.5962,1011.7759,899.1529541015625,243.80690002441406,,,,,1522.5733642578125,526.0517578125,,
361,1597.9617,1011.75824,899.9293823242188,244.24282836914062,,,,,,,,
362,1597.9192,1009.938,900.9226684570312,243.62136840820312,,,,,,,,
363,1595.4141,1008.4598,900.8157958984375,243.13096618652344,,,,,1406.256591796875,367.48828125,,
364,1592.6187,1006.707,900.0162353515625,243.9221649169922,,,,,1374.2247314453125,327.7914123535156,,
365,1591.2473,1005.3973,899.5137329101562,244.65940856933594,,,,,1343.8958740234375,293.3428955078125,,
366,1592.6844,1005.36255,899.4735107421875,244.2576141357422,,,,,1316.837890625,264.0843811035156,,
367,1596.3219,1007.4954,899.6571044921875,244.4651641845703,,,,,1291.905029296875,239.14097595214844,,
368,1597.7098,1017.2232,899.44140625,244.65335083007812,,,,,1269.4818115234375,218.5482177734375,,
369,1602.9714,1020.18896,901.5439453125,246.40773010253906,,,,,,,,
370,1608.8564,1022.1321,904.3185424804688,248.5946502685547,,,,,,,,
371,1613.4246,1025.5708,908.7081298828125,250.28770446777344,,,,,,,,
372,1614.2186,1026.5339,911.514404296875,249.72775268554688,,,,,,,,
373,1622.5825,1025.4832,915.8455810546875,246.45616149902344,,,,,,,,
374,1624.118,1021.81586,917.1773071289062,242.87896728515625,,,,,,,,
375,1622.213,1015.81604,919.5926513671875,245.62953186035156,1721.965087890625,373.7484436035156,,,,,,
376,1618.2577,1016.55786,921.6930541992188,245.8304901123047,1721.3316650390625,373.8509216308594,,,,,,
377,1603.604,1021.1567,924.70458984375,242.52044677734375,,,,,,,,
378,1583.9165,1022.42346,927.0027465820312,244.6912078857422,,,,,,,,
379,1570.7227,1021.94916,929.0455322265625,244.6577911376953,,,,,,,,
380,1558.2446,1023.69415,931.7080078125,244.74234008789062,1528.0869140625,1022.0498657226562,,,,,,
381,1529.2992,1021.3063,935.5025024414062,242.62472534179688,,,,,,,,
382,1524.5604,1019.95825,936.6306762695312,243.75343322753906,,,,,,,,
383,1500.2772,1025.4885,939.8909912109375,249.20947265625,,,,,,,,
384,1517.9865,1011.8945,942.7380981445312,248.9886932373047,,,,,,,,
385,1502.507,1009.5357,944.2470703125,245.26080322265625,1720.449462890625,379.7698059082031,,,,,,
386,1482.8318,1015.03894,949.177734375,245.2628173828125,1720.107421875,379.0508728027344,,,,,,
387,1443.6355,1026.8535,949.6212158203125,243.1540985107422,1469.9833984375,1025.4317626953125,1720.3948974609375,378.6902160644531,,,,
388,1456.0774,1011.35046,954.0261840820312,245.5456085205078,1433.7086181640625,1015.8861694335938,1719.3846435546875,379.18212890625,,,,
389,1421.7893,1034.246,957.8056640625,245.5403594970703,1718.4100341796875,379.63055419921875,,,,,,
390,1410.6954,1038.8782,1716.9678955078125,380.13201904296875,962.4556274414062,245.3839569091797,,,,,,
391,1397.4165,1046.48,964.2564697265625,245.84336853027344,1716.7862548828125,380.4867248535156,,,,,,
392,1387.8102,1049.6118,968.250732421875,247.9965057373047,,,,,,,,
393,1379.6306,1050.0813,971.8848266601562,247.2149200439453,1712.894287109375,380.1044616699219,,,,,,
394,1347.9001,1046.7932,973.9835815429688,245.64999389648438,1712.5074462890625,386.2845153808594,,,,,,
395,1332.1836,1041.0598,978.44580078125,247.02113342285156,1712.136962890625,384.7873840332031,,,1029.7593994140625,211.12432861328125,,
396,1315.6696,1047.1106,978.6703491210938,245.90968322753906,,,,,,,,
397,1293.1759,1041.1022,1714.9105224609375,383.2116394042969,1711.968505859375,384.4833984375,1717.083984375,350.3565673828125,1023.382568359375,227.8897247314453,979.1456909179688,243.42091369628906
398,1274.3594,1048.03,987.416748046875,246.92332458496094,1714.6395263671875,384.2545471191406,1711.30078125,385.2821350097656,1020.1864013671875,236.47061157226562,,
399,1254.8717,1050.5398,990.6190185546875,249.4244842529297,1714.57861328125,386.6402282714844,1710.8536376953125,388.0904235839844,1017.9989013671875,245.67074584960938,,
400,1222.3723,1050.4749,993.926513671875,249.98837280273438,1715.0159912109375,382.631591796875,1711.41796875,385.2701110839844,,,,
401,1188.125,1056.5574,995.0230102539062,249.07960510253906,1715.00390625,381.595458984375,,,1012.68212890625,265.19146728515625,,
402,1160.6653,1056.9529,997.219482421875,245.2448272705078,1713.7510986328125,384.574951171875,1710.1077880859375,386.1852111816406,1010.627197265625,274.8973388671875,,
403,1139.85,1060.9875,998.3526611328125,243.41835021972656,1710.022705078125,386.7147521972656,1713.0076904296875,386.0107116699219,1008.789794921875,269.2934875488281,,
404,1132.1042,1064.9094,1000.929931640625,244.8149871826172,,,,,,,,
405,1121.0259,1067.4071,1709.531982421875,387.1189270019531,,,,,,,,
406,1110.5906,1062.0046,1708.7872314453125,387.3367614746094,1710.287841796875,386.8736572265625,,,,,,
407,1097.0912,1048.3618,1710.87548828125,386.78173828125,1709.17919921875,386.9944152832031,,,,,,
408,1082.1729,1051.0167,1710.4896240234375,384.8310241699219,1708.682373046875,385.4279479980469,1012.25537109375,244.51734924316406,,,,
409,1063.2034,1047.4885,1709.810302734375,387.5787048339844,1013.045654296875,244.61398315429688,,,,,,
410,1040.9542,1043.7861,1708.7314453125,387.2865295410156,1014.4312744140625,243.5045623779297,1705.5421142578125,387.6934509277344,,,,
411,1017.36743,1036.3745,1708.4853515625,386.2854919433594,1014.7920532226562,243.51873779296875,,,,,,
412,987.3315,1039.4929,1707.33203125,386.3692321777344,1014.753662109375,243.15069580078125,,,,,,
413,967.7522,1035.9972,1707.085693359375,387.4483337402344,1015.5776977539062,242.2901153564453,,,,,,
414,946.44543,1034.5181,1705.996826171875,388.8272399902344,1702.4169921875,391.704345703125,1015.9277954101562,244.030517578125,,,,
415,929.5545,1034.1705,1704.4013671875,391.37823486328125,1016.5255126953125,245.54122924804688,1701.572021484375,394.77899169921875,,,,
416,914.85333,1033.9512,1704.28564453125,390.4430236816406,1018.024658203125,244.6544952392578,1701.23779296875,394.8600769042969,,,,
417,906.16626,1035.4702,1018.5347900390625,243.18287658691406,1699.196044921875,390.1763610839844,1701.27978515625,388.697021484375,,,,
418,894.33765,1039.0925,1018.82958984375,244.26187133789062,1699.799072265625,387.05120849609375,1697.0240478515625,388.4899597167969,,,,
419,889.97107,1044.0802,1020.1759643554688,242.67955017089844,,,,,,,,
420,890.53784,1045.0427,1020.0538940429688,240.62200927734375,1695.229248046875,390.12042236328125,,,,,,
421,890.9238,1044.2927,1019.597900390625,243.6586456298828,,,,,,,,
422,890.30255,1044.3774,1019.8927001953125,243.61305236816406,,,,,,,,
423,889.5452,1044.3777,1019.9690551757812,242.98507690429688,,,,,,,,
424,886.14514,1044.397,1020.104248046875,243.5517120361328,,,,,,,,
425,882.1833,1043.0901,1020.2228393554688,244.34390258789062,,,,,,,,
426,876.63995,1043.3485,1020.4168090820312,245.16749572753906,,,,,,,,
427,870.13074,1046.6582,1019.6734008789062,244.6348114013672,,,,,,,,
428,865.6217,1048.9991,1019.593994140625,245.03773498535156,,,,,,,,
429,861.5343,1054.0118,1019.8927001953125,244.18698120117188,1690.992919921875,397.38427734375,,,,,,
430,856.4046,1061.624,1019.7535400390625,244.13595581054688,,,,,,,,
431,854.67944,1071.1245,1020.254638671875,244.0779571533203,1690.970703125,398.5019836425781,,,,,,
432,849.6372,1078.926,1019.5956420898438,242.4038543701172,1690.8577880859375,398.6398010253906,,,,,,
433,848.4291,1080.0,1690.645751953125,399.3006896972656,1019.5628051757812,240.17298889160156,,,,,,
434,849.1554,1080.0,1690.1590576171875,397.9863586425781,1019.814453125,242.23924255371094,,,,,,
435,847.09265,1080.0,1690.748291015625,398.5216369628906,1019.0336303710938,241.8120574951172,,,,,,
436,842.3119,1080.0,1018.974365234375,240.92384338378906,1691.890625,397.8584289550781,,,,,,
437,840.4792,1080.0,1018.3652954101562,241.022705078125,1691.9091796875,397.8928527832031,,,,,,
438,839.1659,1080.0,1017.34814453125,238.23440551757812,,,,,,,,
439,834.8445,1080.0,1691.7718505859375,397.1067810058594,1017.0223999023438,237.56446838378906,,,,,,
440,819.31287,1079.0996,1013.2505493164062,240.18690490722656,1691.63134765625,396.9190979003906,,,,,,
441,790.86633,1078.5498,1013.456298828125,239.23768615722656,,,,,,,,
442,769.7312,1080.0,1010.7709350585938,241.40492248535156,,,,,,,,
443,745.18,1075.9941,1009.4374389648438,242.33372497558594,,,,,,,,
444,723.1057,1078.2118,1009.84765625,243.1735076904297,1693.9053955078125,392.2938537597656,1692.9356689453125,393.1457824707031,,,,
445,710.8377,1080.0,1005.2008666992188,240.8928680419922,1693.498291015625,392.3463134765625,1692.84033203125,393.1602478027344,,,,
446,695.3712,1076.9609,1005.5919799804688,241.3518829345703,1694.2584228515625,392.5077819824219,1693.424560546875,393.6970520019531,,,,
447,678.92456,1076.1575,1693.5234375,390.5723571777344,1004.38720703125,240.55856323242188,1691.921142578125,394.8084411621094,,,,
448,667.7607,1073.1492,1692.9605712890625,392.7900085449219,1003.4280395507812,239.8633575439453,1691.7095947265625,395.9223937988281,,,,
449,655.8677,1078.3711,1693.3564453125,394.1272888183594,1002.1962890625,240.53343200683594,1692.3314208984375,396.4776306152344,,,,
450,642.8345,1080.0,1692.4921875,389.5650634765625,999.8236083984375,239.6695098876953,,,,,,
451,639.2246,1080.0,1692.792236328125,389.1768493652344,1000.0277709960938,241.30787658691406,,,,,,
452,629.3214,1079.5155,999.3170166015625,241.74014282226562,1690.4754638671875,390.6003112792969,,,,,,
453,615.57556,1080.0,998.5116577148438,239.65969848632812,1692.2589111328125,393.3708801269531,1691.08740234375,395.3734436035156,,,,
454,589.1862,1077.6478,996.3746337890625,240.0516815185547,,,,,,,,
455,560.57794,1076.5645,995.560546875,239.89764404296875,,,,,,,,
456,543.9624,1080.0,994.5031127929688,241.4044189453125,1691.9638671875,389.5494079589844,1691.62939453125,388.6249694824219,796.4231567382812,211.319580078125,,
457,540.1005,1079.3096,993.9444580078125,239.68080139160156,,,,,784.1695556640625,227.9829559326172,,
458,523.02,1077.634,991.9635009765625,240.57586669921875,,,,,770.1925048828125,245.13641357421875,,
459,508.89062,1074.9365,990.0258178710938,238.03427124023438,1691.3236083984375,389.3901672363281,,,,,,
460,502.04282,1072.1289,989.2769775390625,238.1532440185547,,,,,739.6766967773438,292.22418212890625,,
461,488.40903,1076.8271,988.5582275390625,240.12574768066406,1689.55126953125,390.9288635253906,,,723.0896606445312,320.358642578125,,
462,473.1742,1076.3899,988.4884033203125,240.77911376953125,,,,,705.897216796875,347.95458984375,,
463,476.0993,1077.3804,987.1611328125,240.25384521484375,1689.862060546875,391.0557556152344,1688.435791015625,389.95947265625,687.5452270507812,383.2119140625,,
464,464.68088,1080.0,986.014404296875,243.27394104003906,1686.601318359375,383.1136779785156,1687.375732421875,384.4378967285156,668.4923095703125,420.615234375,,
465,460.98187,1080.0,1683.896240234375,384.89373779296875,985.5968627929688,243.03895568847656,,,649.2396240234375,462.20635986328125,,
466,454.45667,1077.7339,1685.2276611328125,387.9422912597656,983.9716186523438,244.2516326904297,1686.470947265625,388.3676452636719,629.44482421875,507.28271484375,,
467,451.7732,1077.0962,1683.4769287109375,388.4687805175781,983.138671875,241.7039337158203,1684.4144287109375,388.6141662597656,,,,
468,449.35248,1079.1746,1684.85595703125,389.5214538574219,982.808349609375,240.85643005371094,1681.02099609375,390.6127014160156,587.48583984375,611.08740234375,,
469,443.46353,1080.0,1686.9290771484375,390.9102478027344,1683.3563232421875,389.46990966796875,981.703125,242.5898895263672,566.28125,670.0335693359375,,
470,439.92795,1080.0,980.9833984375,244.4425506591797,1684.798828125,389.15057373046875,1685.148193359375,388.8140563964844,,,,
471,439.07254,1080.0,979.31103515625,243.77142333984375,1686.5888671875,389.14794921875,1686.185546875,388.9457702636719,523.8961181640625,703.0376586914062,,
472,439.08084,1080.0,978.93896484375,245.89068603515625,,,,,501.83319091796875,698.253662109375,,
473,407.61023,1080.0,979.6803588867188,245.6546173095703,,,,,478.2139587402344,695.5346069335938,,
474,422.8825,1080.0,978.529296875,245.35702514648438,,,,,453.7657470703125,694.7724609375,,
475,449.72318,1080.0,978.2718505859375,245.39218139648438,,,,,426.9375,695.1083374023438,,
476,444.04782,1080.0,977.8255615234375,246.60765075683594,1681.81201171875,383.41015625,,,399.56085205078125,697.0013427734375,,
477,433.77252,1080.0,977.7496948242188,245.27146911621094,1681.400390625,382.22479248046875,,,370.4504089355469,702.268798828125,,
478,423.70703,1080.0,977.5101318359375,244.0700225830078,1682.1966552734375,379.07904052734375,,,340.08978271484375,709.2857666015625,,
479,425.89517,1079.3508,976.9894409179688,245.9098663330078,1681.2396240234375,377.90673828125,,,307.8132629394531,718.4888916015625,,
480,439.43057,1073.1582,976.7889404296875,246.49449157714844,1681.240478515625,376.79254150390625,,,274.6640319824219,731.09326171875,,
481,455.88684,1070.9381,978.5157470703125,245.0968017578125,1680.961669921875,376.80517578125,,,371.6077880859375,645.5672607421875,,
482,459.75336,1071.9343,977.8353881835938,247.39125061035156,,,,,,,,
483,460.49368,1066.8378,977.5061645507812,246.7342071533203,,,,,546.1278686523438,507.106689453125,,
484,462.29996,1062.7731,978.0027465820312,246.94422912597656,,,,,613.9091186523438,458.39984130859375,,
485,463.95355,1063.6235,978.3568725585938,246.7273406982422,,,,,670.6519775390625,419.1683044433594,,
486,464.62524,1061.557,978.9486694335938,245.91558837890625,,,,,718.3087158203125,388.0760498046875,,
487,461.44437,1071.3074,979.0726318359375,247.50668334960938,,,,,759.564697265625,363.20977783203125,,
488,456.90045,1078.3209,980.4310302734375,249.3882293701172,,,,,794.24853515625,342.6802978515625,,
489,456.56592,1078.5366,981.974365234375,249.76473999023438,,,,,823.8515014648438,327.41412353515625,,
490,457.67404,1075.77,982.498046875,249.92555236816406,,,,,851.5855712890625,311.73388671875,,
491,457.77505,1072.9436,983.92138671875,249.61912536621094,,,,,873.4049072265625,303.1651306152344,,
492,458.19904,1066.8607,985.9232177734375,249.4939422607422,,,,,,,,
493,461.421,1063.9072,990.85888671875,249.46266174316406,,,,,910.5902099609375,287.9857482910156,,
494,473.73093,1067.2397,991.0540771484375,249.47378540039062,986.8109130859375,249.88916015625,,,925.42333984375,283.94207763671875,,
495,491.01642,1065.9906,993.64599609375,247.6977996826172,,,,,939.49658203125,280.7348937988281,,
496,522.2417,1065.3832,997.2286376953125,248.6593780517578,1672.1495361328125,372.9384460449219,,,951.4844360351562,276.9542541503906,,
497,560.1178,1067.1636,997.6932373046875,248.38856506347656,,,,,962.9793090820312,275.97869873046875,,
498,561.1089,1064.135,1000.6950073242188,248.83619689941406,,,,,972.6785888671875,275.7505798339844,,
499,599.4304,1063.1453,1004.0172729492188,249.1874542236328,,,,,981.927001953125,275.35247802734375,,
500,606.6504,1063.905,1007.0101928710938,245.15647888183594,,,,,989.289306640625,275.9666748046875,,
501,594.7886,1056.251,1673.42431640625,371.7192077636719,1010.8491821289062,251.50904846191406,,,996.9334106445312,277.3897705078125,,
502,613.90796,1034.2295,1012.9042358398438,251.1122589111328,1670.3045654296875,378.3205871582031,,,1003.547607421875,278.88580322265625,,
503,611.38477,1020.24243,1014.5999755859375,252.24888610839844,1672.4644775390625,370.5608825683594,,,1009.9078369140625,281.54925537109375,,
504,625.54407,1012.788,1017.4158325195312,251.14393615722656,,,,,1015.5531616210938,283.3603210449219,,
505,625.0437,1005.4283,1018.9692993164062,251.19044494628906,1670.5008544921875,353.6489562988281,,,1020.5740966796875,285.48089599609375,,
506,638.3491,1022.241,1019.1249389648438,251.5619659423828,1667.687255859375,373.7165222167969,,,1024.296142578125,281.2220458984375,,
507,650.1733,1016.5966,1020.1078491210938,251.042236328125,,,,,1027.3009033203125,271.37896728515625,,
508,668.7273,1007.45953,1022.4837036132812,250.8132781982422,,,,,,,,
509,688.8968,999.1905,1022.8679809570312,251.3046112060547,,,,,,,,
510,704.3868,1000.5247,1023.5072631835938,250.3068389892578,,,,,,,,
511,711.83777,1000.24115,1024.646240234375,250.11566162109375,,,,,,,,
512,713.7416,1000.3016,1024.8421630859375,250.11302185058594,,,,,,,,
513,714.3111,1001.233,1024.9384765625,249.86672973632812,,,,,,,,
514,718.92053,1000.4008,1025.82177734375,250.045166015625,1029.79296875,248.79588317871094,,,,,,
515,720.506,1000.79205,1026.019775390625,249.926513671875,,,,,,,,
516,724.178,997.8211,1027.3890380859375,250.30775451660156,,,,,,,,
517,727.76764,997.82465,1027.464599609375,250.29920959472656,1031.8271484375,248.89344787597656,,,,,,
518,730.6212,997.4881,1025.884521484375,250.6685028076172,1030.96337890625,249.6496124267578,,,,,,
519,732.70654,997.27954,1027.144775390625,250.3974609375,,,,,,,,
520,736.35266,1002.4886,1031.114501953125,247.41233825683594,,,,,,,,
521,740.56006,1004.8945,1649.982421875,344.5323791503906,1027.904052734375,250.23995971679688,,,,,,
522,745.54913,1010.6812,1028.6341552734375,250.9738006591797,1648.681884765625,345.9611511230469,,,,,,
523,748.84064,1020.8941,1031.5595703125,249.03643798828125,1648.4234619140625,343.1236267089844,,,,,,
524,750.3804,1029.6442,1646.915771484375,342.0065612792969,1031.1505126953125,249.32374572753906,,,,,,
525,749.39294,1033.0828,1028.21630859375,252.6544189453125,1645.521240234375,345.5220642089844,,,,,,
526,749.1933,1034.4304,1028.703857421875,252.15467834472656,1644.7255859375,346.924560546875,,,,,,
527,749.3546,1030.1604,1029.1571044921875,251.99940490722656,1643.3551025390625,337.0119323730469,,,,,,
528,752.1094,1025.02,1028.692626953125,251.7308807373047,1643.517822265625,336.3025817871094,,,,,,
529,754.09485,1025.202,1022.6408081054688,250.45504760742188,1642.2412109375,336.9832458496094,,,,,,
530,759.4601,1038.1462,1022.289306640625,250.40135192871094,,,,,,,,
531,767.7241,1050.0905,1022.6474609375,250.70045471191406,,,,,995.1085815429688,228.782958984375,,
532,781.13324,1063.3085,1022.070556640625,250.24717712402344,,,,,989.4747924804688,236.49029541015625,,
533,785.4201,1070.217,1019.7703247070312,250.26170349121094,,,,,,,,
534,791.5618,1074.4933,1017.8714599609375,250.45252990722656,,,,,978.882568359375,256.7822265625,,
535,787.3517,1079.6195,1016.2335205078125,250.5135040283203,,,,,972.4487915039062,268.119384765625,,
536,793.15234,1079.5146,1013.4379272460938,250.79214477539062,,,,,966.4193725585938,281.966796875,,
537,791.80396,1080.0,1011.0905151367188,250.8463897705078,,,,,960.272216796875,298.06927490234375,,
538,781.77026,1080.0,1009.1836547851562,251.45887756347656,,,,,,,,
539,780.3169,1080.0,1005.9120483398438,248.51998901367188,,,,,944.8493041992188,337.50372314453125,,
540,788.61865,1080.0,1003.2361450195312,249.81297302246094,1631.602294921875,336.59991455078125,,,937.4681396484375,360.65093994140625,,
541,782.1559,1080.0,1000.4530029296875,250.00552368164062,1629.503662109375,337.7809753417969,,,928.61376953125,386.79730224609375,,
